1,0.0017654075825416459
2,0.001742515430775191
3,0.0017299997901069036
4,0.0017389574087631316
5,0.0017452455807118756
6,0.0017165567310446013
7,0.0017408530113059864
8,0.0017193874270053377
9,0.0017189639696049532
10,0.001720070198981953
11,0.0017344658224655956
12,0.0017179685335828952
13,0.0017471895687542183
14,0.001706461725219352
15,0.001725076747345465
16,0.0017200799806520463
17,0.0017200822474882625
18,0.0017170143148917873
19,0.0017168523577003956
20,0.0017145907011977758
21,0.001717690111352643
22,0.0017154617319031043
23,0.001724207064023906
24,0.0017111834426883203
25,0.0017398218941567462
26,0.0017149935973580644
27,0.00172302489430635
28,0.0017226598365054377
29,0.0017192322567897683
30,0.001722498866840165
31,0.0017111440420227923
32,0.0017305513878043584
33,0.0017159120213879006
34,0.0017440694431701896
35,0.0017227479192601814
36,0.001717987174270008
37,0.0017115058757564967
38,0.0017191544929809654
39,0.0017174772148293657
40,0.0017160544305157592
41,0.0017180645179835433
42,0.001712662669212292
43,0.0017219345126068528
44,0.001710080620004929
45,0.0017192902527268837
46,0.0017447108886845507
47,0.001724118666382767
48,0.0017218430209317535
49,0.0017197596432652479
50,0.001719631496314148
51,0.001711896036759983
52,0.001715895525250373
53,0.0017373292907725702
54,0.0017260762548468153
55,0.0017432498020082024
56,0.0017084553840091706
57,0.0017103637545149467
58,0.0017218547233565828
59,0.001721043948028674
60,0.001724848733905579
61,0.0017150907715689392
62,0.0017186945533345464
63,0.0017144663038476517
64,0.0017188978044161785
65,0.001724999955322039
66,0.0017170699924981244
67,0.0017253836802102575
68,0.00172544163617529
69,0.0017170583114393242
70,0.001718603940738112
71,0.0017171359669811317
72,0.0017206607872083093
73,0.001718586887180404
74,0.001725983594307319
75,0.0017156066721751076
76,0.0017197041425005507
77,0.0017163657033238914
78,0.0017110587851530555
79,0.0017245281469660022
80,0.001713844397947673
81,0.001717021215714033
82,0.0017485558519331262
83,0.0017127017254128663
84,0.0017132702112201863
85,0.0017135839115986567
86,0.0017066130375049066
87,0.0017259352348402098
88,0.0017214919200305551
89,0.0017201041941615261
90,0.0017220955382360298
91,0.001712705927074107
92,0.0017090261299485816
93,0.001720742710232304
94,0.00171790788573508
95,0.0017296847271777048
96,0.001727626069423873
97,0.0017238084460533285
98,0.0017147287212715685
99,0.001736721204934548
100,0.0017308050685948657
